Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,HORTICULTURE,Fruits,Aonla,Bio-Pesticides and Bio-Fertilizers,disease pre control in amla,recommended for spray Pseudomonas fluorescence 5 g/lit of water,PUDUCHERRY,PUDUCHERRY,OZHUKARAI                                         ,2016-07-08 9:43:51
KHARIF,HORTICULTURE,Vegetables,Brinjal,	Plant Protection	,shoot borer in brinjal,recommended for spray profenophos50EC 2ml+teepol 1ml+neemoil 3ml/lit of water,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-07-08 12:22:16
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Basal dose fertilizer application in Paddy,Recommended for apply DAP-50 kg + Zinc sulphate-10 kg +neem cake-10 kg/acre,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-07-08 16:34:30
KHARIF,AGRICULTURE,Sugar and Starch Crops,Tapioca (Cassava),	Plant Protection	,tapioca mealy bug management,recommended for spray profenophos 2 ml + acephate 1 g  / lit of water.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-07-11 16:16:13
KHARIF,HORTICULTURE,Medicinal and Aromatic Plants,Aloe Vera,Vegetative Propagation and Tissue Culture,Asking aloe Vera planting material availability,Recommended to contact Villupuram district horticulture department phone: 04146-221163,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-11 16:36:25
KHARIF,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Market Information,Villupuram black gram market rate,Recommended for  Villupuram black gram market rate Rs 9499-9889/ quintal,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-07-11 17:55:58
KHARIF,HORTICULTURE,Vegetables,Tomato,Nutrient Management,duration of Tomato,Recommended for the duration is minimum CO.3 100-105 days and maximum CO.2 duration of  145 days,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-12 7:30:40
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Sowing Time and Weather,Paddy sowing season and varieties,"Recommended for Samba(Aug)I.White Ponni, CO 43, CR 1009, ADT 38, TRY 1*, ASD 19, ADT (R) 44, CORH 4, CO (R) 48, CO (R) 49, CO (R) 50, ADT (R) 49, TNAU Rice ADT 50",PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-12 19:45:01
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,asking about paddy season and varieties,"Recommended for White Ponni, CO 43, CR 1009, ADT 38, TRY 1*, ASD 19, ADT (R) 44, CORH 4, CO (R) 48, CO (R) 49, CO (R) 50, ADT (R) 49, TNAU Rice ADT 50",PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-07-13 10:41:49
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices	,Black  gram sowing season,recommended for the black  gram season  :Adipattam (June-August),PUDUCHERRY,PUDUCHERRY,OZHUKARAI                                         ,2016-07-13 14:31:15
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Sowing Time and Weather,sowing season for  Black gram,Recommended for sowing black gram Adipattam (June-August),PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-07-13 14:39:02
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,black gram market rate details,recommended for black gram market rate Rs 8999-9961 / quintal,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-07-13 18:10:53
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,paddy top dressing fertilizer management,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg/ac,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-07-14 18:01:17
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,asking about paddy market rate details,recommended for paddy market rate Rs 2250-2333 / quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-15 11:11:14
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,asking about Vikkiravandi paddy ADT 37 market rate,Recommended for Vikkiravandi paddy ADT 37 market rate : 1279 Rs/Quintal (15.07.2016),PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-17 10:39:16
KHARIF,HORTICULTURE,Plantation Crops,Palmyra,Market Information,harvesting time of patanir from palmyrah,recommended for Planting after 12 to 15 years of palm,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-18 11:43:10
KHARIF,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Market Information,Market rate information for sesame,Recommended for Panruti	market rate : 3998 - 6648 Rs/Quintal,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-07-18 17:04:59
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,Asking about mealy bug management for cotton,Recommended for spray Imidacloprid 5 ml +acephate 20 g + sticking agent 10 ml /10 litre of water,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-18 18:09:55
KHARIF,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Market Information,sesame market rate,Recommended for sesame market rate Rs 4125-8336/quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-18 18:43:43
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Market Information,Villupuram black gram market rate,Recommended for  Villupuram black gram market rate Rs 8700-9400/ quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-19 17:05:43
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,asking about paddy foliar application information,Recommended for spray urea 5 g + zinc sulphate 5 g / liter of water,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-07-20 6:50:00
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,top dressing for paddy,recommended for apply ammonium sulphate 30kg/ac,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-07-21 11:24:53
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Top dressing fertilizer management for paddy,Recommended for urea 25 kg+ potash 15 kg+ neem cake 5 kg+ mn mixture 5 kg /ac.,PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-07-21 16:45:51
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,contact number of puducherry nabard bank,recommended number for puducherry nabard bank is 0413 2245241,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-23 14:56:05
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Bio-Pesticides and Bio-Fertilizers,Asking about Azola recommendation level in paddy,Recommended for apply Azola 100 kg/ac.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-24 18:28:10
KHARIF,AGRICULTURE,Others,Others,	Plant Protection	,yellowing of leaf in casuarina,Recommended for soil application biofertilizers 20gm/tree,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-07-25 9:33:23
KHARIF,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Market Information,Market information of Sesame,Recommended Market information of Sesame at Villupuram is Rs 40-52/kg on 22.07.16,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-07-25 10:58:41
KHARIF,AGRICULTURE,Millets,FingerMillet  (Ragi/Mandika),Nutrient Management,Ragi top fertilizer application,Recommended for apply 25 kg urea / acre at 35th day from date of planting,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-07-26 14:45:10
KHARIF,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),	Plant Protection	,Sugarcane shoot borer control,Recommended for apply carbofuran 3 G 3 kg / acre,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-07-31 16:31:09
KHARIF,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Market Information,Asking about sesame market rate,Recommended for sesame market rate Tindivanam Rs 6411/quintal,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-08-01 16:53:57
KHARIF,HORTICULTURE,Vegetables,Brinjal,Cultural Practices,Brinjal weed control,Recommended for hand weeding after 3rd form date of  planting,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-08-02 17:44:49
KHARIF,HORTICULTURE,Plantation Crops,Arecanut,Cultural Practices,Asking about Arecanut seed availability,Recommended to contact Coimbatore TNAU Department of Spices and Plantation Crops phone:0422-6611284,PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-08-05 18:05:06
KHARIF,HORTICULTURE,Flowers,Jasmine,Fertilizer Use and Availability,jasmine foliar application details,recommended for the spray 19:19:19 50 gm / tank,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-05 19:54:58
KHARIF,HORTICULTURE,Vegetables,Lab Lab,Cultural Practices,asking about lab lab bushy type suitable varieties,"recommended for Co 6, Co 7, Co 8, Co 9, Co 10, Co 11, Co 12, Co 13, Co (Gb) 14, Arka Jay and Arka Vijay are cultivated",PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-06 9:02:47
KHARIF,AGRICULTURE,Millets,Italian Millet (Thenai/Navane/Foxtail Millet/Kang),Seeds,Asking about tenai seed rate availability,Recommended to contact Koliyanur agriculture department phone:04146 –231314,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-08-06 11:48:57
KHARIF,AGRICULTURE,Millets,Italian Millet (Thenai/Navane/Foxtail Millet/Kang),Cultural Practices	,asking about Tenai  variety details,recommended for Tenai  variety  :  co 6 . co 7,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-08-08 9:41:16
KHARIF,HORTICULTURE,Flowers,Tuberose,Seeds and Planting Material,Periyakulam horticultural college and research institute contact number,Recommended for Periyakulam  horticultural college and research institute contact number ph 04546-233225,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-08-08 11:39:48
KHARIF,HORTICULTURE,Vegetables,Chillies,Seeds and Planting Material,chilli variety,"Recommended for chilli variety : K 1, K 2, CO1, CO 2, CO 4, PKM 1, PLR 1, PMK 1, KKM (Ch) 1, Hybrid : Co 1",PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-08 11:45:32
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,Rice tungro virus in paddy,recommended for the spray  : Dimethoate 2 ml /lit of water,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-08-08 16:31:52
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,Paddy seeds availability contact,"Recommended for contact to The Professor & Head, ARS  Bhavanisagar-638 451.(Ph.: 04295-240244)",PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-08-09 12:34:51
KHARIF,HORTICULTURE,Vegetables,Chillies,Cultural Practices,sowing season for chilli,recommended for the chilli season  : September- October,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-08-10 12:25:28
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Paddy nursery fertilizer management,Recommended for apply DAP 2kg/cent,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-08-10 15:33:35
KHARIF,HORTICULTURE,Plantation Crops,Coconut,Bio-Pesticides and Bio-Fertilizers,Rhinoceros beetle control in coconut,recommended for Soak castor cake at 1 kg in 5 l of water in small mud pots and keep them in the coconut gardens to attract and kill the adults.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-08-10 20:01:24
KHARIF,AGRICULTURE,Others,Others,Agriculture Mechanization	,asking about millet processing machinery,"Recommended for contact to Executive Engineer (AE),  35 B, VVA Building, Trichy Main Road, Thandarampatti, Villupuram - 605 602. Phone - 04146 22 77 88",PUDUCHERRY,PUDUCHERRY,OZHUKARAI                                         ,2016-08-11 12:38:58
KHARIF,AGRICULTURE,Millets,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),Market Information,Market rate for hybrid cumbu,Recommended for Rs 1569/quintal.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-08-12 16:31:37
KHARIF,HORTICULTURE,Vegetables,Drum Stick,	Plant Protection	,Mother moth management in Drumstick,Recommended for spray neem oil-3 ml+ sticking agent-0.5 ml/1 litre of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-12 18:26:26
KHARIF,HORTICULTURE,Vegetables,Drum Stick,	Plant Protection	,Moringa flower dropping control .,Recommended for spray Planofix 5 ml / 10 lit of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-13 11:52:51
KHARIF,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,	Field Preparation	,Sowing season for sesame,Recommended for season November- December,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-08-13 15:50:40
KHARIF,AGRICULTURE,Millets,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),Market Information,Market rate for Bajra,Recommended for Rs 1600-1603/quintal.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-08-13 16:49:13
KHARIF,AGRICULTURE,Others,Others,Weather,asking about pondycherry weather report,recommended for heavy rain,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-13 21:48:34
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather report for Pondicherry,Recommended for today and tomorrow having light to moderate rain occurring,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-13 21:56:20
KHARIF,HORTICULTURE,Vegetables,Drum Stick,	Plant Protection	,Drums tick stem borer control,Recommended for dip cotton with monocrotophos and apply with hole which is stem borer affected area.,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-14 6:27:55
KHARIF,HORTICULTURE,Vegetables,Chillies,Organic Farming,asking for the preparation of compost,"recommended for Processing involving collection of wastes, shredding, mechanical separation of the metal, glass and ceramics and storage of organic wastes.    Phase 2    :    Pre digestion of organic waste for twenty days by heaping the material along with cattle dung slurry.  This process partially digests the material and fit for earthworm consumption.  Cattle dung and biogas slurry may be used after drying.  Wet dung should not be used for vermicompost production.",PUDUCHERRY,PUDUCHERRY,Puducherry,2016-08-14 17:05:09
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Top dressing fertilizer management for paddy,Recommended for apply ammonium sulphate 30 kg + potash 20 kg + neem cake 10 kg /acre,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-08-15 18:30:13
KHARIF,AGRICULTURE,Millets,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),Market Information,Hybrid Cambu Kovilpatti market rate,Recommended for Hybrid Cambu Kovilpatti market rate Rs 1600-1620/ Quintal .,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-08-16 14:20:06
KHARIF,AGRICULTURE,Others,Others,Organic Farming,"Garlic, Chilli, Ginger extract methoed",Recommended for 18 gram of garlic + 9 gram chilli + 9 g ginger the outer skin is removed and made into paste. All the three pastes are dissolved in 1 litre of water This mixture is stirred well and filtered before spraying.  500 ml of this extract is made with 100 ml of soap solution and 9.4 litres of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-16 17:12:09
KHARIF,HORTICULTURE,Plantation Crops,Coconut,Fertilizer Use and Availability,Asking about basal fertilizer management in coconut,Recommended for apply FYM 10 kg + neem cake 100 gram /pit,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-08-16 18:08:44
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Paddy basal dressing fertilizer management,Recommended fro apply 50 kg DAP+ 10 kg zinc sulphate + 10 kg Neem cake / acre,PUDUCHERRY,PUDUCHERRY,OZHUKARAI                                         ,2016-08-16 21:14:50
KHARIF,AGRICULTURE,Millets,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),Market Information,Market rate for bajra,Recommended for Rs 1550-2870/quintal.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-08-17 10:11:19
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,White ponni paddy variety information,Recommended for Duration (Days) – 135 - 140,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-08-19 12:22:27
KHARIF,HORTICULTURE,Vegetables,Brinjal,	Plant Protection	,Brinjal little Brinjal,Recommended for spray Imidacloprid 17.8 % SL(Confider)	3.0 ml/10 lit.,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-20 9:00:45
KHARIF,AGRICULTURE,Sugar and Starch Crops,Tapioca (Cassava),Nutrient Management,basal fertilizer management in tapioca,Recommended for apply urea 38 kg + super phosphate 225 kg + potash 80 kg/ac,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-08-20 15:16:14
KHARIF,HORTICULTURE,Vegetables,Drum Stick,	Plant Protection	,asking for the preparation of gingee garlic chillies paste,recommended for the preparation with 18 gram garlic + 9 gram chillies + 9 gram ginger. Mix the paste in 1 litre of water. filter and mix 500 ml of the extract in 9.5 litres of water and 100 ml of the soap solution,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-21 9:29:46
KHARIF,AGRICULTURE,Others,Others,Seeds,asking about white ponni seeds availability  information,Recommended contact to block level agriculture office,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-08-21 18:01:01
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,white ponni paddy seeds availability information,"Recommended Rice Research Station, Aduthurai contact no. : 0435 - 2472098, 2472131",PUDUCHERRY,PUDUCHERRY,Puducherry,2016-08-22 10:42:29
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,"asking about Executive Engineer (AE), Cuddalore contact no.","Recommended for Executive Engineer (AE), No.7, Nellikuppam Main Road, Cuddalore. contact no.04142 - 223951",PUDUCHERRY,PUDUCHERRY,Puducherry,2016-08-22 10:57:41
KHARIF,HORTICULTURE,Plantation Crops,Coconut,	Plant Protection	,asking about Bud rot in coconut,Recommended for spray copper oxychloride 2.5 gm / litre of water,PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-08-22 17:51:10
KHARIF,HORTICULTURE,Vegetables,Drum Stick,	Plant Protection	,leaf Caterpillar management in drum stick,Recommended for spray Thiacloprid  2 ml + neem oil 3 ml / litre of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-23 18:34:03
KHARIF,HORTICULTURE,Vegetables,Drum Stick,	Plant Protection	,leaf Caterpillar management in drum stick,Recommended for spray encounter 1 ml + neem oil 3 ml / litre of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-23 18:36:12
KHARIF,HORTICULTURE,Vegetables,Drum Stick,	Plant Protection	,Leaf caterpillar in Drum stick,Recommended for spray Ginger paste 9.400 ml/10 litre of water.,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-08-23 19:13:13
KHARIF,HORTICULTURE,Vegetables,Drum Stick,Nutrient Management,Plant growth regulator in drum stick,Recommended for spray curd milk 30 ml/litre of water.,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-08-23 19:30:29
KHARIF,AGRICULTURE,Oilseeds,"Castor (Rehri, Rendi, Arandi) ",Varieties,CO 1 Rainfed (pure crop)castor yield information,Recommended yield for co 1 variety 2.5 kg/tree/year,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-08-24 11:43:14
KHARIF,AGRICULTURE,Millets,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),Market Information,Market price for Cumbu,Recommended for Cumbu market price Rs.1720-1800/quintal,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-08-24 12:53:57
KHARIF,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,Damping off disease management in chilly,Recommended for spray carbendazim 1 gram /litre of water,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-08-24 15:41:54
KHARIF,AGRICULTURE,Others,Others,Weather,weather report of Pondicherry,Recommended weather report of Pondicherry have a light rainfall today,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-08-25 7:53:20
